stop_id,stop_lat,stop_lon
Z--44718,4.620252976,-74.09830381
Z--44719,4.622211976,-74.10051682
Z--44720,4.624877976,-74.10351182
Z--44721,4.630364976,-74.10999582
Z--44722,4.632259976,-74.11184382
Z--44723,4.635470976,-74.11550682
Z--44724,4.639443976,-74.12094883
Z--44725,4.644432976,-74.12397483
Z--44726,4.647036976,-74.12480683
Z--44727,4.653607976,-74.13042883
Z--44728,4.657895976,-74.13446484
Z--44729,4.661125976,-74.13727984
Z--44731,4.677992976,-74.14211584
Z--44732,4.680000976,-74.14406384
Z--44733,4.688626976,-74.15019984
Z--44734,4.692019976,-74.15030884
Z--44735,4.685805532,-74.126825
Z--44739,4.687236587,-74.12728928
Z--44743,4.626618799,-74.0674342
Z--44744,4.628278842,-74.06713358
Z--44745,4.631761925,-74.06657549
Z--44747,4.633988555,-74.06619163
Z--44749,4.638664391,-74.06540311
Z--44751,4.6420953,-74.06482069
Z--44752,4.645118427,-74.06432419
Z--44754,4.648451786,-74.063779
Z--44755,4.650330121,-74.06347226
Z--44758,4.682091018,-74.04282125
Z--44759,4.678409652,-74.04571229
Z--44760,4.676592633,-74.04656835
Z--44761,4.67474576,-74.0475389
Z--44762,4.672746003,-74.04860606
Z--44763,4.671399936,-74.04931736
Z--44764,4.668267737,-74.05134138
Z--44765,4.66659149,-74.05248039
Z--44766,4.664029128,-74.05414034
Z--44767,4.660538437,-74.05654696
Z--44768,4.658007254,-74.05825477
Z--44769,4.656454487,-74.0593721
Z--44770,4.654744227,-74.06053391
Z--44771,4.653354767,-74.06119503
Z--44772,4.614861742,-74.06916385
Z--44773,4.718334854,-74.07457877
Z--44777,4.578255202,-74.09550858
Z--44778,4.578842661,-74.09345366
Z--44780,4.576827113,-74.09401491
Z--44781,4.574044214,-74.09640349
Z--44782,4.576115307,-74.10298272
Z--44783,4.578243866,-74.10568866
Z--44784,4.582746428,-74.10876697
Z--44785,4.584370534,-74.10730722
Z--44786,4.582058132,-74.10342774
Z--44787,4.578451202,-74.09855371
Z--44788,4.598932562,-74.0902722
Z--44790,4.692705527,-74.10917827
Z--44792,4.599944407,-74.1651477
Z--44793,4.600299787,-74.16487209
Z--44794,4.687234388,-74.12732158
Z--44795,4.685809496,-74.1268192
Z--44796,4.615761465,-74.17388257
Z--44797,4.616856607,-74.17472147
Z--44798,4.61848506,-74.17566543
Z--44799,4.62029267,-74.17693202
Z--448,4.598103014,-74.18477906
Z--44800,4.621696621,-74.17791166
Z--44801,4.622983817,-74.17753442
Z--44802,4.623029385,-74.17768431
Z--44803,4.621043337,-74.17875827
Z--44804,4.619125621,-74.17936577
Z--44805,4.6041631,-74.15301075
Z--44806,4.651497877,-74.06325745
Z--44807,4.650309646,-74.06346821
Z--44808,4.648132749,-74.06380122
Z--44809,4.648454308,-74.06375531
Z--44810,4.644776074,-74.064378
Z--44811,4.645206584,-74.06429391
Z--44812,4.641872903,-74.06485589
Z--44813,4.642130531,-74.06481471
Z--44814,4.638689078,-74.06540208
Z--44815,4.637917365,-74.0655254
Z--44816,4.633719324,-74.06623863
Z--44817,4.633942541,-74.06620009
Z--44818,4.631915266,-74.06654677
Z--44819,4.628339702,-74.06713263
Z--44820,4.626647087,-74.06745498
Z--44821,4.62264235,-74.06807207
Z--44822,4.618839545,-74.06873636
Z--44823,4.616800727,-74.06910245
Z--44824,4.614882177,-74.07067917
Z--44825,4.607844999,-74.13000183
Z--44826,4.611268,-74.12859083
Z--44827,4.614640999,-74.12753583
Z--44828,4.623047,-74.12487283
Z--44829,4.627750999,-74.12308983
Z--44830,4.632035,-74.12134683
Z--44831,4.636718999,-74.11922383
Z--44832,4.638580999,-74.11724983
Z--44833,4.641663999,-74.11415282
Z--44834,4.649865999,-74.10648682
Z--44835,4.655899999,-74.10183082
Z--44836,4.655943999,-74.10130282
Z--44837,4.651360999,-74.10486282
Z--44838,4.646282999,-74.10911982
Z--44839,4.643592,-74.11180682
Z--44840,4.641722999,-74.11368182
Z--44841,4.638691999,-74.11671183
Z--44842,4.635598999,-74.11947483
Z--44843,4.632074999,-74.12100383
Z--44844,4.629891999,-74.12185483
Z--44845,4.627339,-74.12292983
Z--44846,4.622706,-74.12464383
Z--44847,4.619575,-74.12558883
Z--44848,4.616393999,-74.12659983
Z--44849,4.613762999,-74.12746883
Z--44850,4.610683,-74.12845583
Z--44851,4.605473,-74.13111983
Z--44852,4.60154,-74.13381984
Z--44853,4.599781999,-74.13496484
Z--44854,4.597190999,-74.13666484
Z--44855,4.534891091,-74.14146292
Z--44856,4.54388838,-74.15562498
Z--44857,4.543625539,-74.15537667
Z--44858,4.626608414,-74.13213141
Z--44859,4.675016617,-74.08425031
Z--44861,4.672712617,-74.08266247
Z--44863,4.668821784,-74.08002614
Z--44865,4.666187284,-74.0782093
Z--44871,4.657911283,-74.07155663
Z--44874,4.659323117,-74.06994913
Z--44875,4.660901117,-74.07215713
Z--44876,4.661253283,-74.07261947
Z--44877,4.662256283,-74.07399847
Z--44879,4.665892284,-74.0778658
Z--44881,4.66827595,-74.07950397
Z--44883,4.670594284,-74.08107614
Z--44885,4.673855117,-74.08328081
Z--44887,4.675719784,-74.08457164
Z--44891,4.651452636,-74.063242
Z--44892,4.650283335,-74.06347777
Z--44893,4.648460182,-74.06376267
Z--44894,4.648193007,-74.06378307
Z--44895,4.644786209,-74.06436323
Z--44896,4.645155585,-74.06431857
Z--44897,4.645031457,-74.17635575
Z--44898,4.647016792,-74.1774624
Z--44899,4.760287469,-74.03680816
Z--44901,4.68016486,-74.0879573
Z--44902,4.679795615,-74.08763303
Z--44903,4.681862336,-74.08950695
Z--44904,4.681420559,-74.08910967
Z--44905,4.683433531,-74.09093334
Z--44906,4.683208476,-74.09072895
Z--44907,4.685755531,-74.09328087
Z--44908,4.685255532,-74.09276351
Z--44909,4.689037448,-74.09715884
Z--44910,4.688851837,-74.09690423
Z--44911,4.691407142,-74.1001647
Z--44912,4.690697559,-74.09930409
Z--44913,4.693088587,-74.10220351
Z--44914,4.692887892,-74.10197804
Z--44915,4.695449114,-74.1052294
Z--44916,4.695213698,-74.10495996
Z--44917,4.694677142,-74.10425426
Z--44918,4.697455975,-74.10799904
Z--44919,4.697262336,-74.10768215
Z--44920,4.700010781,-74.11161282
Z--44921,4.69967592,-74.11109002
Z--44922,4.702102754,-74.11441138
Z--44923,4.704122697,-74.11668774
Z--44924,4.703846559,-74.11637363
Z--44925,4.705598642,-74.11846224
Z--44926,4.707800698,-74.12109991
Z--44927,4.693136109,-74.10233493
Z--44928,4.694676339,-74.10426232
Z--44952,4.641870434,-74.06485501
Z--44953,4.642098451,-74.06482169
Z--44954,4.637885195,-74.06550404
Z--44955,4.638671212,-74.06540236
Z--44959,4.633700202,-74.06622668
Z--44961,4.633954964,-74.06616658
Z--44962,4.695167613,-74.10518231
Z--44964,4.631750724,-74.06654858
Z--44965,4.628307688,-74.06712761
Z--44966,4.626609406,-74.06740709
Z--44967,4.622632399,-74.06805612
Z--44968,4.618804133,-74.06871677
Z--44969,4.616787864,-74.06908195
Z--44970,4.696050088,-74.10634145
Z--44972,4.614859877,-74.07066563
Z--44974,4.698037764,-74.10913003
Z--44975,4.698234176,-74.10944707
Z--44977,4.699872734,-74.11171181
Z--44979,4.699962649,-74.11185613
Z--44980,4.770267978,-74.04369275
Z--44981,4.702002004,-74.11457852
Z--44983,4.70355545,-74.11634652
Z--44985,4.704989866,-74.11809266
Z--44987,4.707770414,-74.12139503
Z--44988,4.703409766,-74.11618055
Z--44989,4.707772003,-74.12139505
Z--44990,4.704989698,-74.11809266
Z--44991,4.703557031,-74.11634652
Z--44992,4.702003587,-74.11457852
Z--44993,4.699961531,-74.11185616
Z--44994,4.698039364,-74.10913004
Z--44995,4.703411364,-74.11618055
Z--44996,4.699874337,-74.11171182
Z--44997,4.698235781,-74.10944707
Z--44998,4.695169198,-74.10518232
Z--44999,4.69605167,-74.10634146
Z--45,4.564365791,-74.14375751
Z--45000,4.692895642,-74.10228723
Z--45001,4.693186837,-74.10266098
Z--45002,4.693554976,-74.10313232
Z--45003,4.691427337,-74.10051909
Z--45004,4.69163717,-74.10073865
Z--45005,4.691851531,-74.10100112
Z--45006,4.688850226,-74.09724123
Z--45007,4.68927267,-74.09775923
Z--45008,4.684690781,-74.09244689
Z--45009,4.685003281,-74.09277603
Z--45010,4.682981642,-74.09076598
Z--45011,4.683279614,-74.09107539
Z--45012,4.681896031,-74.08973117
Z--45013,4.681393864,-74.08933375
Z--45014,4.680020337,-74.08808147
Z--45015,4.680230087,-74.08826484
Z--45025,4.575474337,-74.13991245
Z--45026,4.577566365,-74.14091714
Z--45027,4.580343393,-74.14210056
Z--45028,4.584550865,-74.14323151
Z--45029,4.587368754,-74.14434262
Z--45030,4.591382309,-74.14509612
Z--45031,4.598117254,-74.14486862
Z--45032,4.769932409,-74.04301558
Z--45034,4.801407274,-74.03854211
Z--45035,4.619121415,-74.06944107
Z--45036,4.70411774,-74.11669213
Z--45037,4.703429609,-74.11617008
Z--45038,4.68918492,-74.07107391
Z--45039,4.750343837,-74.06283113
Z--45040,4.661712135,-74.0678141
Z--45041,4.685437395,-74.05081346
Z--45042,4.687437535,-74.06044044
Z--45043,4.688607724,-74.0643829
Z--45044,4.68922187,-74.06697994
Z--45045,4.689447684,-74.06935078
Z--45046,4.688475062,-74.0736588
Z--45047,4.689686419,-74.07073635
Z--45048,4.689780397,-74.06740232
Z--45049,4.689009326,-74.0643035
Z--45050,4.687724952,-74.05979753
Z--45051,4.48692966,-74.10618504
Z--45052,4.510841308,-74.09831627
Z--45053,4.52543668,-74.12123519
Z--45054,4.613358889,-74.12177551
Z--45055,4.510390822,-74.10106054
Z--45056,4.510839553,-74.09909912
Z--45057,4.510984876,-74.09916884
Z--45058,4.510355815,-74.10142978
Z--45060,4.617926152,-74.0713188
Z--45061,4.639254474,-74.15801773
Z--45062,4.613654215,-74.12160669
Z--45063,4.680884699,-74.03955225
Z--45064,4.680643323,-74.03915812
Z--45065,4.681669897,-74.0410081
Z--45066,4.683291131,-74.0441008
Z--45067,4.683146992,-74.04380312
Z--45068,4.684142283,-74.04587656
Z--45069,4.68374497,-74.04503475
Z--45070,4.687776322,-74.05976038
Z--45071,4.687675896,-74.05940142
Z--45072,4.68906071,-74.06426653
Z--45073,4.688890162,-74.06367577
Z--45074,4.689831788,-74.06736547
Z--45075,4.689703672,-74.06666481
Z--45076,4.689737808,-74.07069963
Z--45077,4.689783531,-74.07047369
Z--45078,4.688526442,-74.07362219
Z--45079,4.688943115,-74.07292666
Z--45080,4.689274138,-74.07089928
Z--45081,4.68923209,-74.07103217
Z--45082,4.689501648,-74.0690085
Z--45083,4.689499079,-74.069314
Z--45084,4.689157258,-74.06643996
Z--45085,4.68927326,-74.06694307
Z--45086,4.614483058,-74.12002668
Z--45087,4.688583963,-74.064142
Z--45088,4.688659106,-74.06434593
Z--45089,4.68738868,-74.06011812
Z--4509,4.689477617,-74.06907313
Z--45090,4.687488898,-74.06040331
Z--45091,4.685916268,-74.05306512
Z--45092,4.686028112,-74.05375766
Z--45093,4.685406578,-74.0501822
Z--45094,4.685440175,-74.05034968
Z--45095,4.68548874,-74.05077595
Z--45096,4.683483742,-74.04546925
Z--45097,4.683795151,-74.04610651
Z--45098,4.682214735,-74.04291337
Z--45099,4.681387499,-74.04131961
Z--451,4.605645678,-74.11498383
Z--4510,4.688991284,-74.06583046
Z--45100,4.614743285,-74.12021017
Z--45101,4.615961136,-74.12174341
Z--45102,4.616342622,-74.12225505
Z--45104,4.743191564,-74.06533155
Z--45109,4.723944811,-74.07320905
Z--4511,4.688521617,-74.06400529
Z--45110,4.71865163,-74.07554653
Z--45111,4.71541286,-74.07654641
Z--45112,4.711619532,-74.0790809
Z--45113,4.708864172,-74.08076509
Z--45114,4.707393622,-74.08150626
Z--45115,4.700588297,-74.08177643
Z--45116,4.700874428,-74.08171606
Z--45117,4.697762039,-74.08271581
Z--45118,4.697962723,-74.08256357
Z--45119,4.696316453,-74.08699104
Z--4512,4.687263284,-74.05966346
Z--45123,4.554765751,-74.13726022
Z--45124,4.558733473,-74.13863817
Z--4513,4.685976117,-74.05378079
Z--4514,4.685387451,-74.05021195
Z--45143,4.696517098,-74.08605592
Z--45144,4.601708615,-74.14355605
Z--45145,4.605410615,-74.14217624
Z--45146,4.609165734,-74.1410649
Z--45147,4.613039454,-74.14051215
Z--45148,4.620077472,-74.13886582
Z--45149,4.618612089,-74.13918934
Z--4515,4.683718951,-74.04600495
Z--45150,4.624567888,-74.1381289
Z--45151,4.627899505,-74.13777472
Z--45152,4.624065074,-74.13818174
Z--45153,4.632529919,-74.13733678
Z--45154,4.632310449,-74.13736405
Z--45155,4.636182415,-74.1367853
Z--45156,4.635910626,-74.1368501
Z--45157,4.638602076,-74.13588979
Z--45158,4.693523821,-74.0913336
Z--4516,4.683253284,-74.04502212
Z--45160,4.694075995,-74.09106578
Z--45161,4.690035476,-74.09333037
Z--45162,4.69045032,-74.09304127
Z--45163,4.68773608,-74.09491409
Z--45164,4.684827698,-74.09695709
Z--45165,4.682011798,-74.09890817
Z--45166,4.679067428,-74.10121522
Z--45167,4.676394755,-74.10313132
Z--45168,4.672159919,-74.10627003
Z--45169,4.668726514,-74.10968794
Z--4517,4.682190617,-74.04290528
Z--45170,4.666669253,-74.11175375
Z--45171,4.662252445,-74.11557769
Z--45172,4.661987579,-74.11579254
Z--45173,4.659466986,-74.11799043
Z--45174,4.659742571,-74.11774577
Z--45175,4.65522317,-74.12167472
Z--45176,4.655765635,-74.12118732
Z--45177,4.651304337,-74.12517731
Z--45178,4.651685357,-74.12475349
Z--45179,4.648099567,-74.12847085
Z--4518,4.677993617,-74.03993895
Z--45180,4.648529878,-74.12790744
Z--45181,4.646035954,-74.13111213
Z--45182,4.646734583,-74.13029377
Z--45183,4.643926113,-74.13218641
Z--45184,4.643584495,-74.13243015
Z--45185,4.644228283,-74.13282489
Z--45186,4.646321494,-74.12981767
Z--45187,4.644957444,-74.13219809
Z--45188,4.646588821,-74.12954664
Z--45189,4.640527663,-74.13538191
Z--45190,4.648117621,-74.12747587
Z--45191,4.6408196,-74.13520227
Z--45192,4.648546816,-74.12692504
Z--45193,4.638018006,-74.13663777
Z--45194,4.650437182,-74.12503809
Z--45195,4.638342193,-74.1365035
Z--45196,4.653636598,-74.12231378
Z--45197,4.632870841,-74.13773627
Z--45198,4.659640669,-74.11726848
Z--45199,4.633330866,-74.13769646
Z--45200,4.661533584,-74.11557422
Z--45201,4.627680304,-74.1382524
Z--45202,4.666301291,-74.11141532
Z--45203,4.627972404,-74.13822019
Z--45204,4.624116294,-74.13860801
Z--45205,4.624417801,-74.13857478
Z--45206,4.617869958,-74.13993229
Z--45207,4.670776616,-74.10711332
Z--45208,4.611990375,-74.14111639
Z--45209,4.675530873,-74.10320926
Z--4521,4.679166117,-74.04970429
Z--45210,4.677975138,-74.10146448
Z--45211,4.681749873,-74.09855703
Z--45212,4.684756745,-74.09650951
Z--45213,4.687317405,-74.09469786
Z--45214,4.690253489,-74.09272209
Z--45215,4.694020021,-74.09064264
Z--45216,4.69656615,-74.08479238
Z--45217,4.697690081,-74.08223399
Z--45218,4.702069269,-74.08095875
Z--45219,4.607695639,-74.141796
Z--4522,4.681545117,-74.04940645
Z--45220,4.70553342,-74.08162731
Z--45222,4.70882624,-74.0804538
Z--45223,4.603662764,-74.14327888
Z--4523,4.682465451,-74.04888795
Z--4524,4.683806191,-74.04834583
Z--45244,4.558963935,-74.13919199
Z--45245,4.555598791,-74.1380463
Z--45248,4.690194166,-74.09279358
Z--45249,4.693973234,-74.09069947
Z--4525,4.685745784,-74.04963379
Z--45250,4.697628065,-74.08227445
Z--45251,4.696548102,-74.08477299
Z--45252,4.702014285,-74.08101528
Z--45253,4.705479237,-74.08166635
Z--45254,4.708769144,-74.08051391
Z--45255,4.708789888,-74.08078571
Z--45256,4.70741457,-74.08148677
Z--45257,4.700822796,-74.0817123
Z--45258,4.697908889,-74.08257628
Z--45259,4.696436223,-74.08611974
Z--4526,4.686314284,-74.05293795
Z--45260,4.694141059,-74.09100579
Z--45261,4.690396268,-74.09306006
Z--45262,4.687665932,-74.09492977
Z--45263,4.684783533,-74.09696548
Z--45264,4.681981096,-74.09889063
Z--45265,4.678994966,-74.10122086
Z--45266,4.676388141,-74.10310191
Z--45267,4.672177449,-74.1061854
Z--45268,4.668659918,-74.10970535
Z--45269,4.666664245,-74.11175855
Z--4527,4.686625284,-74.05484396
Z--45270,4.659663244,-74.1177601
Z--45271,4.655694376,-74.12119779
Z--45272,4.651614841,-74.12476719
Z--45273,4.648454478,-74.12792664
Z--45274,4.646646149,-74.13032628
Z--45275,4.644886928,-74.13220587
Z--45276,4.64097658,-74.13506738
Z--45277,4.638293554,-74.13651292
Z--45278,4.633278756,-74.13769597
Z--45279,4.627953972,-74.1382348
Z--4528,4.687871784,-74.06008346
Z--45280,4.6243476,-74.1385756
Z--45281,4.617838786,-74.13992303
Z--45282,4.611928189,-74.1411569
Z--45283,4.607648081,-74.14179064
Z--45284,4.603596253,-74.1432831
Z--45285,4.599708475,-74.14474011
Z--45287,4.592490392,-74.14551909
Z--45288,4.590627356,-74.14552726
Z--45289,4.587157021,-74.14474786
Z--4529,4.689106784,-74.06438213
Z--45290,4.583806744,-74.14345931
Z--45291,4.58116087,-74.14289401
Z--45292,4.578234497,-74.14175514
Z--453,4.603576771,-74.11271485
Z--4530,4.689693284,-74.06665846
Z--45303,4.661894382,-74.11583815
Z--45306,4.687269999,-74.09469981
Z--45307,4.684709999,-74.09649981
Z--45308,4.681699999,-74.09859981
Z--45309,4.677919999,-74.10149982
Z--4531,4.689906451,-74.0678238
Z--45310,4.670729999,-74.10709982
Z--45311,4.666249999,-74.11149982
Z--45312,4.661479999,-74.11559982
Z--45314,4.653589999,-74.12229983
Z--45315,4.650389999,-74.12509983
Z--45316,4.648499999,-74.12699983
Z--45317,4.648069999,-74.12749983
Z--45319,4.646269999,-74.12989983
Z--4532,4.689506117,-74.07143097
Z--45320,4.643879999,-74.13219983
Z--45321,4.643529999,-74.13249983
Z--45322,4.638549999,-74.13589984
Z--45323,4.638339999,-74.13599984
Z--45324,4.636129999,-74.13679984
Z--45325,4.635859999,-74.13689984
Z--45326,4.632479999,-74.13739984
Z--45327,4.632259999,-74.13739984
Z--45328,4.628259999,-74.13779984
Z--45329,4.627849999,-74.13779984
Z--4533,4.688342117,-74.0738683
Z--45330,4.624519999,-74.13819984
Z--45331,4.624009999,-74.13819984
Z--45332,4.620029999,-74.13889984
Z--45333,4.618559999,-74.13919984
Z--45334,4.612989999,-74.14049984
Z--45335,4.609119999,-74.14109984
Z--45336,4.605359999,-74.14219984
Z--45337,4.601659999,-74.14359984
Z--45338,4.598119999,-74.14489984
Z--45339,4.591379999,-74.14509984
Z--4534,4.687090284,-74.07546147
Z--45340,4.587369999,-74.14429984
Z--45341,4.584549999,-74.14319984
Z--45342,4.580339999,-74.14209984
Z--4535,4.684627117,-74.07856397
Z--45350,4.739537357,-74.02781151
Z--45351,4.742948673,-74.03813842
Z--45352,4.74097669,-74.0398439
Z--45353,4.741718508,-74.03635155
Z--4536,4.681466784,-74.08242447
Z--4537,4.679350284,-74.08497981
Z--45374,4.643620881,-74.13650111
Z--45376,4.64402232,-74.13868156
Z--45377,4.643914812,-74.13874768
Z--45378,4.642574355,-74.13962145
Z--45379,4.645006044,-74.13857427
Z--4538,4.675625117,-74.08728481
Z--45380,4.644887349,-74.13859606
Z--45383,4.708812629,-74.08079968
Z--45385,4.707345372,-74.08155454
Z--45387,4.700825074,-74.0817464
Z--45388,4.697906532,-74.08259588
Z--45389,4.696495166,-74.08606966
Z--4539,4.672345617,-74.08917964
Z--45390,4.694035936,-74.09109974
Z--45391,4.690422961,-74.09307275
Z--45392,4.687691692,-74.09495194
Z--45393,4.68480923,-74.09695717
Z--45394,4.681983046,-74.09892002
Z--45395,4.679033693,-74.10123458
Z--45396,4.676297925,-74.10319748
Z--45397,4.672121017,-74.10630307
Z--45398,4.668681699,-74.10975426
Z--45399,4.666614963,-74.11174478
Z--4540,4.668647117,-74.09185998
Z--45400,4.662182218,-74.11561305
Z--45401,4.661982152,-74.11578446
Z--45402,4.65941511,-74.11801759
Z--45403,4.659693765,-74.11778732
Z--45404,4.655169582,-74.12169611
Z--45405,4.655714561,-74.12119784
Z--45406,4.651183945,-74.1251641
Z--45407,4.651649836,-74.12478037
Z--45408,4.648065317,-74.12846746
Z--45409,4.648490595,-74.12791203
Z--4541,4.662894617,-74.09636715
Z--45410,4.645979855,-74.13118703
Z--45411,4.646675789,-74.13031455
Z--45412,4.644185836,-74.13282956
Z--45413,4.644912708,-74.13223012
Z--45414,4.640452411,-74.13540682
Z--45415,4.640773802,-74.13521743
Z--45416,4.637943525,-74.13667508
Z--45417,4.638281373,-74.13653133
Z--45418,4.632799209,-74.13775245
Z--45419,4.633277271,-74.13771157
Z--4542,4.661776617,-74.09723998
Z--45420,4.627613831,-74.13827462
Z--45421,4.627930113,-74.13824653
Z--45422,4.624083279,-74.13862964
Z--45423,4.624374343,-74.13861006
Z--45424,4.617843489,-74.13992705
Z--45425,4.61191012,-74.14117496
Z--45426,4.607636029,-74.14181299
Z--45427,4.603734801,-74.14325554
Z--45428,4.599734367,-74.14476374
Z--45429,4.592448019,-74.14554665
Z--4543,4.659547617,-74.09898565
Z--45430,4.590607892,-74.14554423
Z--45431,4.587168745,-74.14475822
Z--45432,4.583832748,-74.14348045
Z--45433,4.581118659,-74.14289975
Z--45434,4.578257737,-74.14178001
Z--45435,4.562295658,-74.1391303
Z--45436,4.55893689,-74.13922758
Z--45437,4.555562926,-74.13807828
Z--4544,4.655392617,-74.10226699
Z--45440,4.750411078,-74.04710825
Z--45441,4.74326658,-74.04812786
Z--45442,4.571685917,-74.13943241
Z--45443,4.510163283,-74.10372553
Z--45444,4.509147596,-74.10840225
Z--45445,4.509306111,-74.10918246
Z--45447,4.554687608,-74.13730321
Z--45448,4.558707037,-74.13869129
Z--45449,4.56223293,-74.13867895
Z--4545,4.651937617,-74.10493782
Z--45450,4.571680474,-74.13893721
Z--45451,4.575523616,-74.13990627
Z--45452,4.577557404,-74.14091545
Z--45454,4.584563031,-74.14325011
Z--45455,4.587364999,-74.14432287
Z--45456,4.591395619,-74.14510899
Z--45457,4.598108157,-74.14485682
Z--45458,4.601723351,-74.14355874
Z--45459,4.605396578,-74.14220869
Z--45460,4.609107565,-74.14108049
Z--45461,4.612993159,-74.14054785
Z--45462,4.620033985,-74.13889583
Z--45463,4.618582704,-74.13933946
